市区普线,马官营西—厂桥路口西,"['马官营西', '莲宝路口东', '莲宝路口北', '金家村桥北', '万寿路口东', '翠微路口', '公主坟西', '公主坟东', '军事博物馆', '木樨地西', '木樨地北', '西城三里河', '三里河东口', '二七剧场路北口', '儿童医院路口西', '辟才胡同西口', '辟才胡同东口', '灵境胡同', '西黄城根南街', '西黄城根', '北京三十九中学', '厂桥路口西']"
市区普线,厂桥路口南—马官营西,"['厂桥路口南', '后库', '西黄城根', '西黄城根南街', '灵境胡同', '辟才胡同东口', '二龙路北口', '辟才胡同西口', '儿童医院路口西', '二七剧场路北口', '三里河东口', '西城三里河', '木樨地北', '木樨地西', '军事博物馆', '公主坟东', '公主坟西', '翠微路口', '万寿路口南', '金家村桥北', '莲宝路口北', '莲宝路口东', '马官营西']"
市区普线,晓月苑小区—外文印刷厂西门,"['晓月苑小区', '晓月苑二里', '晓月苑一里', '抗战雕塑园', '西道口东', '南五里店', '程庄路口东', '丰台医院', '正阳桥北', '北大地', '北大街', '东大街北口', '万丰路南口', '于庄子', '小井路口南', '白塔村', '莲宝路口南', '莲宝路口北', '金家村桥北', '万寿路口东', '翠微路口', '公主坟西', '八一湖', '航天桥南', '航天桥北', '花园桥北', '紫竹桥南', '紫竹院南门', '中新小区', '外文印刷厂西门']"
市区普线,外文印刷厂西门—晓月苑小区,"['外文印刷厂西门', '老虎庙', '花园桥南', '航天桥北', '航天桥南', '八一湖', '公主坟西', '翠微路口', '万寿路口南', '金家村桥北', '莲宝路口北', '莲宝路口南', '白塔村', '小井路口南', '于庄子', '万丰路南口', '东大街北口', '北大街', '北大地', '丰台镇东安街', '丰台医院', '程庄路口东', '南五里店', '西道口东', '西道口', '抗战雕塑园', '晓月苑一里', '晓月苑二里', '晓月苑小区']"
市区普线,城南嘉园北—大北窑南,"['城南嘉园北', '嘉园三里', '嘉园三里北', '嘉园二里南门', '嘉园二里东门', '马家堡小区', '角门北路', '角门北路东口', '洋桥东', '木樨园桥西', '木樨园桥北', '沙子口', '永定门内', '先农坛', '天桥', '金鱼池', '天坛北门', '红桥路口西', '法华寺', '北京体育馆西', '北京体育馆', '光明楼', '光明桥东', '劲松中街', '劲松桥北', '双井桥南', '双井桥北', '大北窑南']"
市区普线,大北窑南—城南嘉园北,"['大北窑南', '双花园', '双井桥北', '双井桥南', '劲松桥北', '劲松中街', '光明桥东', '光明楼', '北京体育馆', '北京体育馆西', '法华寺', '红桥路口西', '天坛北门', '金鱼池', '天桥', '天坛西门', '先农坛', '永定门内', '沙子口', '木樨园桥北', '木樨园桥西', '洋桥南', '角门北路东口', '角门北路', '马家堡小区', '嘉园二里东门', '嘉园二里南门', '嘉园三里北', '嘉园三里', '城南嘉园北']"
市区普线,鲁谷公交场站—广安门,"['鲁谷公交场站', '十院', '鲁谷路东口', '玉泉路口南', '玉泉路口北', '正大路西口', '航天部医院', '玉海园三里', '玉海园南口', '铁家坟东', '金沟河路', '金沟河路东口', '金沟河东路', '万寿庄西', '万寿庄', '翠微南里', '翠微东里', '普惠南里', '柳林馆', '玉渊潭南门', '军事博物馆', '木樨地西', '公安大学', '真武庙三里', '真武庙四里', '西便门外', '槐柏树街西口', '核桃园', '广安门']"
市区普线,广安门—鲁谷,"['广安门', '广安门内', '北线阁', '核桃园', '槐柏树街西口', '西便门外', '真武庙四里', '真武庙三里', '公安大学', '木樨地西', '军事博物馆', '玉渊潭南门', '柳林馆', '普惠南里', '翠微东里', '翠微南里', '万寿庄', '万寿庄西', '金沟河东路', '金沟河路东口', '金沟河路', '铁家坟西', '玉海园南口', '玉海园三里', '航天部医院', '正大路西口', '玉泉路口北', '玉泉路口南', '鲁谷路东口', '十院', '鲁谷']"
市区普线,孛罗营—大北窑东,"['孛罗营', '孛罗营村北', '王四营桥南', '王四营', '古塔公园', '观音堂', '观音堂北', '朝阳半壁店', '方家村', '四根旗杆', '小海子', '唐家村', '东石门', '大郊亭桥西', '九龙山路口东', '九龙山', '八王坟南', '八王坟西', '郎家园', '大北窑东']"
市区普线,大北窑东—孛罗营,"['大北窑东', '郎家园', '八王坟南', '北京东站北', '九龙山', '九龙山路口东', '大郊亭桥西', '大郊亭桥东', '东石门', '唐家村', '小海子', '四根旗杆', '方家村', '朝阳半壁店', '观音堂北', '观音堂', '古塔公园', '王四营', '王四营桥东', '孛罗营村北', '孛罗营']"
市区普线,太子峪陵园—北京西站南广场,"['太子峪陵园', '丰台庄子', '白草洼西', '白草洼', '白草洼东', '太子峪北', '太子峪', '留霞峪', '留霞峪东', '崔村西', '二七厂北', '崔村', '杜家坎', '卢沟新桥', '抗战雕塑园', '西道口', '岳各庄桥东', '六里桥东', '北京西站南广场']"
市区普线,北京西站南广场—太子峪陵园,"['北京西站南广场', '莲花池', '六里桥东', '西道口', '抗战雕塑园', '卢沟新桥', '杜家坎', '崔村', '二七厂北', '崔村西', '留霞峪东', '留霞峪', '太子峪', '太子峪北', '白草洼东', '白草洼', '白草洼西', '丰台庄子', '太子峪陵园']"
市区普线,康家沟—亮果厂,"['康家沟', '青年路南口', '甘露园小区', '十里堡', '东八里庄', '慈云寺', '英家坟', '红庙路口西', '小庄路口东', '呼家楼西', '关东店', '东大桥路口西', '神路街', '朝阳门外', '朝阳门内', '朝内小街', '东四路口东', '美术馆东', '沙滩路口北', '亮果厂']"
市区普线,亮果厂—康家沟,"['亮果厂', '沙滩路口北', '美术馆东', '东四路口东', '朝内小街', '朝阳门内', '朝阳门外', '神路街', '东大桥路口东', '关东店', '呼家楼西', '小庄路口东', '红庙路口西', '英家坟', '慈云寺', '东八里庄', '十里堡', '甘露园小区', '青年路南口', '康家沟']"
市区普线,左家庄—北京站,"['左家庄', '新源里', '塔园村', '春秀路', '东直门', '东直门内', '东内小街', '海运仓', '东四九条', '东四六条', '朝内小街', '演乐胡同', '禄米仓', '外交部街', '北京站口北', '北京站']"
市区普线,北京站前街—左家庄,"['北京站前街', '外交部街', '禄米仓', '演乐胡同', '朝内小街', '东四六条', '东四九条', '海运仓', '东内小街', '东直门内', '东直门', '春秀路', '塔园村', '新源里', '左家庄']"
市区普线,西二旗北站—海淀桥东,"['西二旗北站', '西二旗', '安宁庄北路', '安宁里', '安宁里南站', '安宁庄东路南口', '清河小营桥西', '清河小营桥南', '清河', '双清路北口', '后八家', '前八家北站', '前八家', '双清路南口', '清华东路西口', '东升园', '保福寺桥北', '保福寺桥西', '中关村一街', '中关村西', '海淀桥东']"
市区普线,海淀桥东—西二旗北站,"['海淀桥东', '中关村西', '中关村东', '中关村一街', '保福寺桥西', '保福寺桥北', '东升园', '清华东路西口', '双清路南口', '前八家', '柏儒苑', '林大北路东口', '学知园', '马家沟', '清河南镇', '清河北', '清河小营桥南', '清河小营桥西', '安宁庄东路南口', '安宁里南站', '安宁里', '安宁庄北路', '西二旗', '西二旗北站']"
市区普线,南菜园—航天桥东,"['南菜园', '白纸坊路口西', '南樱桃园路口北', '牛街南口', '牛街礼拜寺', '牛街', '宣武医院', '槐柏树街东口', '长椿街路口北', '新文化街西口', '民族文化宫', '复兴门内', '南礼士路', '三里河东路南口', '月坛南街南站', '月坛南街北站', '月坛北街北站', '阜外西口', '甘家口西', '白堆子口东', '马神庙', '航天桥东']"
市区普线,航天桥东—南菜园,"['航天桥东', '马神庙', '白堆子口东', '甘家口东', '阜外西口', '月坛北街北站', '月坛南街北站', '月坛南街南站', '三里河东路南口', '南礼士路', '复兴门内', '新文化街西口', '长椿街路口北', '槐柏树街东口', '宣武医院', '牛街', '牛街礼拜寺', '牛街南口', '南樱桃园路口北', '白纸坊路口西', '南菜园']"
市区普线,菜户营桥—前门,"['菜户营桥', '大观园', '右安门西', '右安门内', '南樱桃园路口东', '半步桥', '自新路口东', '陶然亭公园北门', '太平街', '北纬路', '友谊医院西', '友谊医院东', '珠市口南', '大栅栏', '前门']"
市区普线,前门—菜户营桥,"['前门', '大栅栏', '珠市口南', '天桥路口西', '友谊医院', '北纬路', '太平街', '陶然亭公园北门', '自新路口东', '半步桥', '南樱桃园路口南', '右安门内', '右安门西', '大观园', '大观园西', '白纸坊桥南', '菜户营桥北', '菜户营桥']"
市区普线,双桥农场西站—金盏,"['双桥农场西站', '五号井小区', '双桥农场', '六号井小区', '双桥医院', '郭家场桥东', '郭家场桥东', '塔营', '小寺', '杨闸路口南', '杨闸环岛西', '管庄路口北', '科技大学管庄校区', '常营路口南', '常营', '常营北站', '东小井', '焦庄南站', '焦庄', '焦庄桥西', '三岔河南站', '三岔河', '马厂', '北马房', '长店路口东', '金盏卫生院', '金盏']"
市区普线,金盏—双桥农场西站,"['金盏', '金盏卫生院', '长店路口南', '北马房', '马厂', '三岔河', '三岔河南站', '焦庄桥西', '焦庄', '焦庄南站', '东小井', '常营北站', '常营', '常营路口南', '科技大学管庄校区', '管庄路口北', '杨闸环岛西', '杨闸路口南', '小寺', '塔营', '郭家场桥西', '郭家场桥南', '双桥医院', '六号井小区', '双桥农场', '五号井小区', '双桥农场西站']"
市区普线,左安门外—北京西站,"['左安门外', '八里河', '芳城园', '方庄南口', '刘家窑桥东', '刘家窑桥西', '木樨园桥东', '木樨园桥西', '洋桥北', '四路通', '陶然亭公园南门', '开阳桥西', '右安门东', '右安门内', '南樱桃园路口北', '牛街南口', '牛街礼拜寺', '牛街路口西', '广安门内', '广安门北', '天宁寺桥西', '白云桥西', '小马厂', '北京西站']"
